,f,velo,l
2025-05-27 16:29:00,46.4872,0.25966666666666666,0.36235
2025-05-27 16:30:00,46.73008333333333,0.26061666666666666,0.36265000000000003
2025-05-27 16:31:00,46.82191666666667,0.26080000000000003,0.36295
2025-05-27 16:32:00,46.97878333333334,0.2613833333333333,0.36324999999999996
2025-05-27 16:33:00,47.058949999999996,0.26156666666666667,0.36355
2025-05-27 16:34:00,47.249183333333335,0.26231666666666664,0.36385
2025-05-27 16:35:00,47.36305,0.2624833333333333,0.36423333333333335
2025-05-27 16:36:00,47.2529,0.2614833333333333,0.3645333333333333
2025-05-27 16:37:00,46.97155,0.25953333333333334,0.36483333333333334
2025-05-27 16:38:00,46.73446666666667,0.25788333333333335,0.36513333333333337
2025-05-27 16:39:00,46.67033333333333,0.25738333333333335,0.3653666666666667
2025-05-27 16:40:00,46.821349999999995,0.25806666666666667,0.36560000000000004
2025-05-27 16:41:00,46.982166666666664,0.25875,0.36583333333333334
2025-05-27 16:42:00,47.13966666666666,0.25938333333333335,0.36606666666666665
2025-05-27 16:43:00,47.40636666666667,0.26066666666666666,0.36638333333333334
2025-05-27 16:44:00,47.6023,0.26171666666666665,0.3665333333333333
2025-05-27 16:45:00,47.8816,0.2632333333333333,0.3666
2025-05-27 16:46:00,48.1449,0.26453333333333334,0.36675
2025-05-27 16:47:00,48.285266666666665,0.2652833333333333,0.36675
2025-05-27 16:48:00,48.358066666666666,0.26563333333333333,0.36675
2025-05-27 16:49:00,48.32305,0.26525000000000004,0.36691666666666667
2025-05-27 16:50:00,48.331450000000004,0.26526666666666665,0.36698333333333333
2025-05-27 16:51:00,48.37406666666667,0.26548333333333335,0.36705
2025-05-27 16:52:00,48.2874,0.26488333333333336,0.3672
2025-05-27 16:53:00,48.231833333333334,0.2643833333333333,0.36734999999999995
2025-05-27 16:54:00,48.165166666666664,0.26378333333333337,0.3675
2025-05-27 16:55:00,48.209066666666665,0.26385000000000003,0.36756666666666665
2025-05-27 16:56:00,48.51356666666667,0.2653,0.36771666666666664
2025-05-27 16:57:00,49.08855,0.26831666666666665,0.3678666666666667
2025-05-27 16:58:00,49.70871666666667,0.27165,0.36801666666666666
2025-05-27 16:59:00,50.07281666666667,0.27349999999999997,0.3682333333333333
2025-05-27 17:00:00,50.3547,0.2748833333333333,0.36845
2025-05-27 17:01:00,50.325266666666664,0.27453333333333335,0.36866666666666664
2025-05-27 17:02:00,50.14658333333334,0.2732,0.3689666666666666
2025-05-27 17:03:00,49.9394,0.27175,0.3691833333333333
2025-05-27 17:04:00,49.576566666666665,0.26949999999999996,0.3693166666666666
2025-05-27 17:05:00,49.13791666666667,0.26676666666666665,0.36961666666666665
2025-05-27 17:06:00,48.698816666666666,0.26411666666666667,0.36983333333333335
2025-05-27 17:07:00,48.41186666666667,0.2622333333333333,0.3701333333333333
2025-05-27 17:08:00,48.33453333333333,0.26144999999999996,0.3705166666666666
2025-05-27 17:09:00,48.42301666666667,0.2617833333333333,0.37066666666666664
2025-05-27 17:10:00,48.475550000000005,0.2619666666666667,0.37083333333333324
2025-05-27 17:11:00,48.49231666666667,0.26198333333333335,0.37099999999999994
2025-05-27 17:12:00,48.60176666666667,0.2626,0.37108333333333327
2025-05-27 17:13:00,48.60855,0.26266666666666666,0.37116666666666664
2025-05-27 17:14:00,48.61506666666667,0.2628833333333333,0.37116666666666664
2025-05-27 17:15:00,48.62435000000001,0.2631833333333333,0.3710833333333333
2025-05-27 17:16:00,48.567883333333334,0.26306666666666667,0.3710833333333333
2025-05-27 17:17:00,48.242133333333335,0.2615,0.37099999999999994
2025-05-27 17:18:00,47.7119,0.25861666666666666,0.37099999999999994
2025-05-27 17:19:00,47.23868333333333,0.2561,0.3709166666666666
2025-05-27 17:20:00,46.55318333333334,0.25244999999999995,0.37074999999999997
2025-05-27 17:21:00,45.98481666666667,0.24948333333333333,0.37051666666666666
2025-05-27 17:22:00,45.66206666666666,0.24803333333333333,0.37026666666666663
2025-05-27 17:23:00,45.37985,0.24671666666666664,0.3701
2025-05-27 17:24:00,45.35473333333333,0.24671666666666664,0.37001666666666666
2025-05-27 17:25:00,45.37381666666667,0.2469666666666667,0.36985
2025-05-27 17:26:00,45.352050000000006,0.2470166666666666,0.3696833333333333
2025-05-27 17:27:00,45.10705,0.24586666666666668,0.3695166666666667
2025-05-27 17:28:00,44.662683333333334,0.24368333333333334,0.3692666666666667
2025-05-27 17:29:00,44.0029,0.24033333333333334,0.3690833333333333
2025-05-27 17:30:00,43.320299999999996,0.23676666666666665,0.36890000000000006
2025-05-27 17:31:00,42.73961666666666,0.23368333333333333,0.3688
2025-05-27 17:32:00,42.04868333333333,0.23009999999999997,0.3686333333333333
2025-05-27 17:33:00,41.50561666666666,0.22718333333333335,0.3685333333333333
2025-05-27 17:34:00,41.05483333333333,0.2245833333333333,0.3686
